CODMUNRES,Ano,Qtd_Obitos_Declarados_Investigados,Qtd_Total,Ratio
211102,2014,0.0,2,0.0
211102,2015,0.0,5,0.0
211102,2017,0.0,2,0.0
211102,2018,0.0,5,0.0
211102,2019,0.0,8,0.0
211105,2012,0.0,3,0.0
211105,2013,0.0,3,0.0
211105,2016,0.0,2,0.0
211105,2017,0.0,3,0.0
211105,2018,0.0,2,0.0
211105,2019,0.0,1,0.0
211107,2012,0.0,6,0.0
211107,2013,0.0,6,0.0
211107,2014,0.0,5,0.0
211107,2015,0.0,3,0.0
211107,2016,0.0,6,0.0
211107,2017,0.0,5,0.0
211107,2018,0.0,1,0.0
211107,2019,0.0,5,0.0
211110,2012,0.0,3,0.0
211110,2013,0.0,5,0.0
211110,2014,0.0,4,0.0
211110,2015,0.0,7,0.0
211110,2016,0.0,7,0.0
211110,2017,0.0,8,0.0
211110,2018,0.0,4,0.0
211110,2019,0.0,2,0.0
211120,2012,0.0,39,0.0
211120,2013,0.0,31,0.0
211120,2014,0.0,52,0.0
211120,2015,0.0,45,0.0
211120,2016,0.0,35,0.0
211120,2017,0.0,49,0.0
211120,2018,0.0,46,0.0
211120,2019,0.0,72,0.0
211125,2012,0.0,1,0.0
211125,2013,0.0,1,0.0
211125,2014,0.0,1,0.0
211125,2015,0.0,1,0.0
211125,2016,0.0,4,0.0
211125,2018,0.0,2,0.0
211125,2019,0.0,1,0.0
211130,2012,0.0,255,0.0
211130,2013,1.0,265,0.0037735849056603774
211130,2014,0.0,256,0.0
211130,2015,0.0,275,0.0
211130,2016,0.0,229,0.0
211130,2017,0.0,254,0.0
211130,2018,0.0,220,0.0
211130,2019,0.0,197,0.0
211140,2012,0.0,1,0.0
211140,2013,0.0,3,0.0
211140,2014,0.0,5,0.0
211140,2015,0.0,4,0.0
211140,2016,0.0,3,0.0
211140,2017,0.0,1,0.0
211140,2018,0.0,6,0.0
211140,2019,0.0,8,0.0
211150,2012,0.0,12,0.0
211150,2013,0.0,13,0.0
211150,2014,0.0,10,0.0
211150,2015,0.0,10,0.0
211150,2016,0.0,12,0.0
211150,2017,0.0,10,0.0
211150,2018,0.0,10,0.0
211150,2019,0.0,6,0.0
211153,2012,0.0,6,0.0
211153,2013,0.0,3,0.0
211153,2014,0.0,4,0.0
211153,2015,0.0,4,0.0
211153,2016,0.0,2,0.0
211153,2017,0.0,1,0.0
211153,2018,0.0,1,0.0
211153,2019,0.0,1,0.0
211157,2012,0.0,1,0.0
211157,2013,0.0,2,0.0
211157,2014,0.0,2,0.0
211157,2015,0.0,1,0.0
211157,2017,0.0,2,0.0
211157,2018,0.0,1,0.0
211160,2012,0.0,3,0.0
211160,2013,0.0,5,0.0
211160,2014,0.0,9,0.0
211160,2015,0.0,11,0.0
211160,2016,0.0,3,0.0
211160,2017,0.0,5,0.0
211160,2018,0.0,4,0.0
211160,2019,0.0,7,0.0
211163,2012,0.0,4,0.0
211163,2013,0.0,1,0.0
211163,2015,0.0,3,0.0
211163,2017,0.0,1,0.0
211163,2018,0.0,1,0.0
211167,2012,0.0,1,0.0
211167,2014,0.0,1,0.0
211167,2015,0.0,2,0.0
211167,2016,0.0,1,0.0
211167,2019,0.0,1,0.0
211170,2012,0.0,3,0.0
211170,2013,0.0,4,0.0
211170,2014,0.0,3,0.0
211170,2015,0.0,2,0.0
211170,2016,0.0,3,0.0
211170,2017,0.0,4,0.0
211170,2018,0.0,4,0.0
211170,2019,0.0,4,0.0
211172,2012,0.0,1,0.0
211172,2013,0.0,3,0.0
211172,2014,0.0,1,0.0
211172,2016,0.0,1,0.0
211172,2018,0.0,3,0.0
211172,2019,0.0,1,0.0
211174,2012,0.0,4,0.0
211174,2013,0.0,5,0.0
211174,2014,0.0,3,0.0
211174,2015,0.0,1,0.0
211174,2016,0.0,1,0.0
211174,2017,0.0,3,0.0
211174,2018,0.0,3,0.0
211174,2019,1.0,3,0.3333333333333333
211176,2012,0.0,7,0.0
211176,2013,0.0,5,0.0
211176,2014,0.0,5,0.0
211176,2015,0.0,6,0.0
211176,2016,0.0,4,0.0
211176,2017,0.0,3,0.0
211176,2018,0.0,5,0.0
211176,2019,0.0,2,0.0
211178,2012,0.0,4,0.0
211178,2013,0.0,2,0.0
211178,2014,0.0,1,0.0
211178,2015,0.0,6,0.0
211178,2016,0.0,5,0.0
211178,2017,0.0,2,0.0
211178,2018,0.0,2,0.0
211178,2019,0.0,2,0.0
211180,2012,0.0,2,0.0
211180,2013,0.0,3,0.0
211180,2014,0.0,4,0.0
211180,2015,0.0,9,0.0
211180,2016,0.0,5,0.0
211180,2017,0.0,4,0.0
211180,2018,0.0,3,0.0
211180,2019,0.0,3,0.0
211190,2012,0.0,2,0.0
211190,2013,0.0,2,0.0
211190,2014,0.0,3,0.0
211190,2015,0.0,5,0.0
211190,2017,0.0,1,0.0
211190,2018,0.0,2,0.0
211195,2012,0.0,2,0.0
211195,2013,0.0,1,0.0
211195,2014,0.0,1,0.0
211195,2016,0.0,1,0.0
211195,2017,0.0,3,0.0
211195,2019,0.0,1,0.0
211200,2012,0.0,3,0.0
211200,2014,0.0,1,0.0
211200,2015,0.0,2,0.0
211200,2016,0.0,1,0.0
211200,2019,0.0,2,0.0
211210,2012,0.0,5,0.0
211210,2013,0.0,4,0.0
211210,2014,0.0,10,0.0
211210,2015,0.0,6,0.0
211210,2016,0.0,9,0.0
211210,2017,0.0,7,0.0
211210,2018,0.0,5,0.0
211210,2019,0.0,5,0.0
211220,2012,0.0,34,0.0
211220,2013,0.0,38,0.0
211220,2014,0.0,36,0.0
211220,2015,0.0,56,0.0
211220,2016,0.0,43,0.0
211220,2017,0.0,38,0.0
211220,2018,0.0,44,0.0
211220,2019,0.0,45,0.0
211223,2012,0.0,6,0.0
211223,2013,0.0,3,0.0
211223,2014,0.0,3,0.0
211223,2015,0.0,4,0.0
211223,2016,0.0,2,0.0
211223,2017,0.0,4,0.0
211223,2018,0.0,6,0.0
211223,2019,0.0,4,0.0
211227,2012,0.0,1,0.0
211227,2014,0.0,3,0.0
211227,2015,0.0,1,0.0
211227,2016,0.0,1,0.0
211227,2017,0.0,2,0.0
211230,2012,0.0,7,0.0
211230,2013,0.0,5,0.0
211230,2014,0.0,3,0.0
211230,2015,0.0,3,0.0
211230,2016,0.0,9,0.0
211230,2017,0.0,6,0.0
211230,2018,0.0,7,0.0
211230,2019,0.0,3,0.0
211240,2012,0.0,6,0.0
211240,2013,0.0,8,0.0
211240,2014,0.0,8,0.0
211240,2015,0.0,9,0.0
211240,2016,0.0,8,0.0
211240,2017,0.0,18,0.0
211240,2018,0.0,9,0.0
211240,2019,0.0,5,0.0
211245,2012,0.0,3,0.0
211245,2014,0.0,3,0.0
211245,2015,0.0,3,0.0
211245,2016,0.0,5,0.0
211245,2017,0.0,1,0.0
211245,2018,0.0,3,0.0
211245,2019,0.0,4,0.0
211250,2012,0.0,3,0.0
211250,2013,0.0,14,0.0
211250,2014,0.0,7,0.0
211250,2015,0.0,9,0.0
211250,2016,0.0,12,0.0
211250,2017,0.0,13,0.0
211250,2018,0.0,6,0.0
211250,2019,0.0,19,0.0
211260,2012,0.0,8,0.0
211260,2013,0.0,15,0.0
211260,2014,0.0,4,0.0
211260,2015,0.0,6,0.0
211260,2016,0.0,5,0.0
211260,2017,0.0,6,0.0
211260,2018,0.0,8,0.0
211260,2019,0.0,7,0.0
211270,2012,0.0,20,0.0
211270,2013,0.0,9,0.0
211270,2014,0.0,16,0.0
211270,2015,0.0,16,0.0
211270,2016,0.0,17,0.0
211270,2017,0.0,9,0.0
211270,2018,0.0,13,0.0
211270,2019,0.0,12,0.0
211280,2012,0.0,7,0.0
211280,2013,0.0,11,0.0
211280,2014,0.0,18,0.0
211280,2015,0.0,15,0.0
211280,2016,0.0,9,0.0
211280,2017,0.0,18,0.0
211280,2018,1.0,13,0.07692307692307693
211280,2019,0.0,13,0.0
211285,2012,0.0,2,0.0
211285,2014,0.0,2,0.0
211285,2015,0.0,2,0.0
211285,2017,0.0,4,0.0
211285,2018,0.0,2,0.0
211285,2019,0.0,3,0.0
211290,2012,0.0,7,0.0
211290,2013,0.0,6,0.0
211290,2014,0.0,3,0.0
211290,2015,0.0,7,0.0
211290,2016,0.0,4,0.0
211290,2017,0.0,6,0.0
211290,2018,0.0,11,0.0
211290,2019,0.0,3,0.0
211300,2012,0.0,7,0.0
211300,2013,0.0,3,0.0
211300,2014,0.0,5,0.0
211300,2015,0.0,4,0.0
211300,2016,0.0,3,0.0
211300,2017,0.0,7,0.0
211300,2018,0.0,6,0.0
211300,2019,0.0,6,0.0
211400,2012,0.0,9,0.0
211400,2013,0.0,18,0.0
211400,2014,0.0,11,0.0
211400,2015,0.0,15,0.0
211400,2016,0.0,13,0.0
211400,2017,0.0,20,0.0
211400,2018,0.0,8,0.0
211400,2019,0.0,15,0.0
220000,2012,0.0,1,0.0
220000,2013,0.0,8,0.0
220000,2014,0.0,2,0.0
220000,2016,0.0,2,0.0
220005,2012,0.0,3,0.0
220005,2013,0.0,2,0.0
220005,2014,0.0,2,0.0
220005,2015,0.0,3,0.0
220005,2017,0.0,3,0.0
220005,2018,0.0,1,0.0
220010,2012,0.0,3,0.0
220010,2013,0.0,1,0.0
220010,2015,0.0,3,0.0
220010,2016,0.0,1,0.0
220010,2018,0.0,1,0.0
220010,2019,0.0,1,0.0
220020,2012,0.0,4,0.0
220020,2013,0.0,6,0.0
220020,2014,0.0,6,0.0
220020,2017,0.0,6,0.0
220020,2018,0.0,7,0.0
220020,2019,0.0,4,0.0
220025,2012,1.0,3,0.3333333333333333
220025,2015,0.0,1,0.0
220025,2016,0.0,1,0.0
220025,2017,0.0,2,0.0
220025,2018,0.0,1,0.0
220027,2012,0.0,1,0.0
220027,2017,0.0,1,0.0
220027,2018,0.0,2,0.0
220030,2013,0.0,3,0.0
220030,2016,0.0,2,0.0
220030,2017,0.0,2,0.0
220030,2018,0.0,1,0.0
220030,2019,0.0,1,0.0
220040,2012,0.0,9,0.0
220040,2013,0.0,7,0.0
220040,2014,0.0,11,0.0
220040,2015,0.0,4,0.0
220040,2016,0.0,6,0.0
220040,2017,0.0,9,0.0
220040,2018,0.0,12,0.0
220040,2019,0.0,10,0.0
220045,2012,0.0,1,0.0
220045,2013,0.0,3,0.0
220045,2016,0.0,1,0.0
220045,2017,0.0,2,0.0
220045,2018,0.0,1,0.0
220045,2019,0.0,1,0.0
220050,2012,0.0,3,0.0
220050,2013,0.0,2,0.0
220050,2014,0.0,5,0.0
220050,2015,0.0,3,0.0
220050,2016,0.0,3,0.0
220050,2017,0.0,10,0.0
220050,2018,0.0,5,0.0
220050,2019,0.0,1,0.0
220060,2013,0.0,2,0.0
220060,2014,0.0,1,0.0
220060,2015,0.0,1,0.0
220060,2016,0.0,4,0.0
220060,2017,0.0,1,0.0
220060,2018,0.0,3,0.0
220060,2019,0.0,1,0.0
220070,2012,0.0,2,0.0
220070,2013,0.0,2,0.0
220070,2014,0.0,7,0.0
220070,2015,0.0,1,0.0
220070,2016,0.0,4,0.0
220070,2017,0.0,3,0.0
220070,2019,0.0,2,0.0
220080,2012,0.0,1,0.0
220080,2013,0.0,1,0.0
220080,2017,0.0,2,0.0
220080,2019,0.0,1,0.0
220090,2012,0.0,2,0.0
220090,2014,0.0,1,0.0
220090,2016,0.0,1,0.0
220090,2018,0.0,1,0.0
220090,2019,0.0,1,0.0
220095,2012,0.0,1,0.0
220095,2013,0.0,2,0.0
220095,2015,0.0,1,0.0
220095,2016,0.0,1,0.0
220095,2019,0.0,1,0.0
220100,2013,0.0,1,0.0
220100,2015,0.0,1,0.0
220100,2016,0.0,2,0.0
220100,2017,0.0,3,0.0
220100,2018,0.0,1,0.0
220105,2012,0.0,1,0.0
220105,2013,0.0,2,0.0
220105,2015,0.0,6,0.0
220105,2016,0.0,3,0.0
220105,2018,0.0,3,0.0
220105,2019,0.0,3,0.0
220110,2012,0.0,3,0.0
220110,2013,0.0,3,0.0
220110,2014,0.0,5,0.0
220110,2015,0.0,3,0.0
220110,2016,0.0,4,0.0
220110,2017,0.0,1,0.0
220110,2019,0.0,1,0.0
220115,2012,0.0,1,0.0
220115,2014,0.0,5,0.0
220115,2015,0.0,1,0.0
220115,2016,0.0,5,0.0
220115,2017,0.0,4,0.0
220115,2018,0.0,3,0.0
220115,2019,0.0,3,0.0
220117,2016,0.0,1,0.0
220117,2017,0.0,2,0.0
220117,2018,0.0,1,0.0
220120,2012,0.0,8,0.0
220120,2013,0.0,12,0.0
220120,2014,0.0,13,0.0
220120,2015,0.0,11,0.0
220120,2016,0.0,6,0.0
220120,2017,0.0,8,0.0
220120,2018,0.0,7,0.0
220120,2019,0.0,15,0.0
220130,2012,0.0,2,0.0
220130,2013,0.0,3,0.0
220130,2014,0.0,1,0.0
220130,2016,0.0,1,0.0
220130,2019,0.0,2,0.0
220140,2012,0.0,2,0.0
220140,2013,0.0,2,0.0
220140,2015,0.0,3,0.0
220140,2016,0.0,1,0.0
220140,2018,0.0,2,0.0
220140,2019,0.0,1,0.0
220150,2012,0.0,7,0.0
220150,2013,0.0,2,0.0
220150,2014,0.0,2,0.0
220150,2015,0.0,3,0.0
220150,2016,0.0,8,0.0
220150,2017,0.0,6,0.0
220150,2018,0.0,6,0.0
220150,2019,0.0,10,0.0
220155,2012,0.0,1,0.0
220155,2013,0.0,1,0.0
220155,2014,0.0,2,0.0
220155,2015,0.0,5,0.0
220155,2016,0.0,2,0.0
220155,2017,0.0,1,0.0
220155,2018,0.0,2,0.0
220155,2019,0.0,1,0.0
220157,2012,0.0,1,0.0
220157,2014,0.0,1,0.0
220157,2015,0.0,1,0.0
220157,2017,0.0,1,0.0
220160,2012,0.0,3,0.0
220160,2013,0.0,2,0.0
220160,2015,0.0,1,0.0
220160,2016,0.0,1,0.0
220160,2017,0.0,5,0.0
220160,2018,0.0,1,0.0
220170,2012,0.0,1,0.0
220170,2014,0.0,1,0.0
220170,2015,0.0,3,0.0
220170,2016,0.0,5,0.0
220170,2017,0.0,4,0.0
220170,2018,0.0,4,0.0
220173,2012,0.0,4,0.0
220173,2013,1.0,2,0.5
220173,2014,0.0,1,0.0
220173,2015,0.0,2,0.0
220173,2016,0.0,3,0.0
220173,2017,0.0,1,0.0
220173,2018,0.0,1,0.0
220173,2019,0.0,2,0.0
220177,2012,0.0,1,0.0
220177,2013,0.0,4,0.0
220177,2014,0.0,1,0.0
220177,2015,0.0,2,0.0
220177,2016,0.0,5,0.0
220177,2018,0.0,1,0.0
220177,2019,0.0,1,0.0
220180,2012,0.0,1,0.0
220180,2015,0.0,3,0.0
220180,2016,0.0,2,0.0
220180,2017,0.0,2,0.0
220180,2018,0.0,1,0.0
220190,2012,0.0,12,0.0
220190,2013,0.0,5,0.0
220190,2014,0.0,6,0.0
220190,2015,0.0,2,0.0
220190,2016,0.0,7,0.0
220190,2017,0.0,6,0.0
220190,2018,0.0,8,0.0
220190,2019,0.0,8,0.0
220191,2012,0.0,1,0.0
220191,2014,0.0,3,0.0
220191,2016,0.0,2,0.0
220191,2018,0.0,1,0.0
220192,2012,0.0,3,0.0
220192,2013,0.0,4,0.0
220192,2016,0.0,1,0.0
220194,2015,0.0,4,0.0
220194,2016,0.0,4,0.0
220194,2019,0.0,1,0.0
220196,2012,0.0,1,0.0
220196,2013,0.0,2,0.0
220196,2015,0.0,1,0.0
220196,2016,0.0,2,0.0
220198,2012,0.0,2,0.0
220198,2013,0.0,1,0.0
220198,2014,0.0,1,0.0
220198,2018,0.0,1,0.0
220200,2012,0.0,3,0.0
220200,2013,0.0,3,0.0
220200,2014,0.0,3,0.0
220200,2015,0.0,3,0.0
220200,2016,0.0,3,0.0
220200,2017,0.0,2,0.0
220200,2018,0.0,2,0.0
220200,2019,0.0,3,0.0
220202,2012,0.0,2,0.0
220202,2013,0.0,1,0.0
220202,2018,0.0,1,0.0
220202,2019,0.0,2,0.0
220205,2012,0.0,2,0.0
220205,2013,0.0,1,0.0
220205,2015,0.0,1,0.0
220205,2016,0.0,2,0.0
220205,2017,0.0,1,0.0
220205,2018,0.0,2,0.0
220205,2019,0.0,1,0.0
220207,2013,0.0,1,0.0
220207,2016,0.0,1,0.0
220207,2018,0.0,1,0.0
220208,2012,0.0,2,0.0
220208,2013,0.0,3,0.0
220208,2015,0.0,2,0.0
220208,2018,0.0,3,0.0
220208,2019,0.0,1,0.0
220209,2012,1.0,3,0.3333333333333333
220209,2014,0.0,2,0.0
220209,2015,0.0,3,0.0
220209,2016,0.0,1,0.0
220209,2017,0.0,1,0.0
220210,2013,0.0,1,0.0
220210,2016,0.0,1,0.0
220210,2017,0.0,2,0.0
220210,2019,0.0,1,0.0
220211,2012,0.0,1,0.0
220211,2015,0.0,1,0.0
220211,2016,0.0,1,0.0
220211,2017,0.0,1,0.0
220211,2018,0.0,1,0.0
220213,2012,0.0,2,0.0
220213,2013,0.0,1,0.0
220213,2014,0.0,2,0.0
220213,2015,0.0,1,0.0
220213,2018,0.0,2,0.0
220217,2012,0.0,2,0.0
220217,2013,0.0,6,0.0
220217,2014,0.0,4,0.0
220217,2015,0.0,6,0.0
220217,2016,0.0,1,0.0
220217,2017,0.0,4,0.0
220217,2019,0.0,4,0.0
220220,2012,0.0,12,0.0
220220,2013,0.0,10,0.0
220220,2014,0.0,11,0.0
220220,2015,0.0,5,0.0
220220,2016,0.0,10,0.0
220220,2017,0.0,8,0.0
220220,2018,0.0,7,0.0
220220,2019,0.0,5,0.0
220225,2012,0.0,1,0.0
220225,2014,0.0,3,0.0
220225,2018,0.0,1,0.0
220225,2019,0.0,1,0.0
220230,2012,0.0,4,0.0
220230,2013,0.0,3,0.0
220230,2014,0.0,1,0.0
220230,2015,0.0,2,0.0
220230,2016,0.0,2,0.0
220230,2017,0.0,6,0.0
220230,2018,0.0,4,0.0
220230,2019,0.0,3,0.0
220240,2012,0.0,2,0.0
220240,2013,0.0,1,0.0
220240,2014,0.0,1,0.0
220240,2015,0.0,1,0.0
220240,2016,0.0,3,0.0
220240,2017,0.0,2,0.0
220240,2018,0.0,3,0.0
220240,2019,0.0,1,0.0
220245,2013,0.0,2,0.0
220245,2014,0.0,2,0.0
220245,2016,0.0,2,0.0
220245,2017,0.0,1,0.0
220245,2018,0.0,1,0.0
220245,2019,0.0,2,0.0
220250,2013,0.0,2,0.0
220250,2014,0.0,1,0.0
220250,2016,0.0,1,0.0
220250,2017,0.0,8,0.0
220250,2018,0.0,3,0.0
220250,2019,0.0,5,0.0
220253,2012,0.0,3,0.0
220253,2015,0.0,3,0.0
220253,2018,0.0,1,0.0
220255,2012,0.0,1,0.0
220255,2013,0.0,3,0.0
220255,2014,0.0,2,0.0
220255,2015,0.0,3,0.0
220255,2016,0.0,1,0.0
220255,2017,0.0,2,0.0
220255,2019,0.0,1,0.0
220260,2012,0.0,1,0.0
220260,2013,0.0,6,0.0
220260,2014,0.0,6,0.0
220260,2015,0.0,8,0.0
220260,2016,0.0,2,0.0
220260,2017,0.0,3,0.0
220260,2018,0.0,4,0.0
220260,2019,0.0,6,0.0
220265,2015,0.0,1,0.0
220265,2016,0.0,4,0.0
220265,2018,0.0,3,0.0
220265,2019,0.0,3,0.0
220270,2012,0.0,12,0.0
220270,2013,0.0,2,0.0
220270,2014,0.0,5,0.0
220270,2015,0.0,6,0.0
220270,2016,0.0,8,0.0
220270,2017,0.0,4,0.0
220270,2018,0.0,2,0.0
220270,2019,0.0,8,0.0
220271,2015,0.0,2,0.0
220271,2019,0.0,1,0.0
220272,2014,0.0,1,0.0
220272,2016,0.0,2,0.0
220272,2019,0.0,3,0.0
220273,2012,0.0,1,0.0
220273,2013,0.0,3,0.0
220273,2017,0.0,2,0.0
220273,2018,0.0,3,0.0
220275,2012,0.0,1,0.0
220275,2013,0.0,2,0.0
220275,2014,0.0,3,0.0
220275,2015,0.0,1,0.0
220275,2016,0.0,2,0.0
220275,2017,0.0,1,0.0
220275,2018,0.0,2,0.0
220277,2013,0.0,4,0.0
220277,2014,0.0,3,0.0
220277,2015,0.0,1,0.0
220277,2016,0.0,1,0.0
220277,2017,0.0,1,0.0
220277,2018,0.0,1,0.0
220277,2019,0.0,2,0.0
220280,2015,0.0,1,0.0
220280,2016,0.0,1,0.0
220280,2017,0.0,1,0.0
220280,2018,0.0,2,0.0
220280,2019,0.0,1,0.0
220285,2013,0.0,1,0.0
220285,2016,0.0,1,0.0
220285,2017,0.0,2,0.0
220290,2012,0.0,8,0.0
220290,2013,0.0,6,0.0
220290,2014,0.0,6,0.0
220290,2015,0.0,6,0.0
220290,2016,1.0,18,0.05555555555555555
220290,2017,0.0,4,0.0
220290,2018,0.0,5,0.0
220290,2019,1.0,6,0.16666666666666666
220300,2012,0.0,1,0.0
220300,2013,0.0,2,0.0
220300,2014,0.0,2,0.0
220300,2015,0.0,1,0.0
220300,2016,0.0,3,0.0
220300,2017,0.0,1,0.0
220300,2018,0.0,3,0.0
220300,2019,0.0,1,0.0
220310,2013,0.0,2,0.0
220310,2014,0.0,1,0.0
220310,2015,0.0,3,0.0
220310,2016,0.0,5,0.0
220310,2017,1.0,1,1.0
220310,2018,0.0,2,0.0
220310,2019,0.0,4,0.0
220320,2012,0.0,1,0.0
220320,2016,0.0,5,0.0
220320,2017,0.0,3,0.0
220320,2018,0.0,2,0.0
220320,2019,0.0,7,0.0
220323,2012,0.0,2,0.0
220323,2014,0.0,1,0.0
220323,2016,0.0,3,0.0
220323,2017,0.0,1,0.0
220323,2018,0.0,1,0.0
220323,2019,0.0,1,0.0
220325,2012,0.0,1,0.0
220325,2014,0.0,2,0.0
220325,2015,0.0,1,0.0
220325,2016,0.0,1,0.0
220325,2017,0.0,1,0.0
220325,2018,0.0,3,0.0
220327,2013,0.0,1,0.0
220327,2016,0.0,1,0.0
220327,2017,0.0,1,0.0
220327,2018,0.0,2,0.0
220330,2013,0.0,1,0.0
220330,2014,0.0,1,0.0
220330,2015,0.0,3,0.0
220330,2016,0.0,4,0.0
220330,2017,0.0,4,0.0
220330,2018,0.0,2,0.0
220330,2019,0.0,3,0.0
220335,2012,0.0,4,0.0
220335,2013,0.0,2,0.0
220335,2015,0.0,1,0.0
220335,2016,0.0,1,0.0
220335,2018,0.0,1,0.0
220335,2019,0.0,1,0.0
220340,2013,0.0,2,0.0
220340,2014,0.0,3,0.0
220340,2015,0.0,1,0.0
220340,2016,0.0,1,0.0
220340,2018,0.0,1,0.0
220340,2019,0.0,3,0.0
220342,2013,0.0,3,0.0
220342,2014,0.0,2,0.0
220342,2018,0.0,4,0.0
220345,2012,0.0,1,0.0
220345,2013,0.0,1,0.0
220345,2014,0.0,2,0.0
220345,2015,0.0,1,0.0
220345,2016,0.0,2,0.0
220345,2017,0.0,1,0.0
220345,2018,0.0,3,0.0
220345,2019,0.0,2,0.0
220350,2012,0.0,3,0.0
220350,2013,0.0,2,0.0
220350,2014,0.0,4,0.0
220350,2016,0.0,2,0.0
220350,2017,0.0,3,0.0
220350,2018,0.0,1,0.0
220350,2019,0.0,1,0.0
220360,2012,0.0,2,0.0
220360,2019,0.0,1,0.0
220370,2012,0.0,6,0.0
220370,2013,0.0,10,0.0
220370,2014,0.0,10,0.0
220370,2015,0.0,15,0.0
220370,2016,0.0,7,0.0
220370,2017,0.0,8,0.0
220370,2018,1.0,11,0.09090909090909091
220370,2019,0.0,13,0.0
220375,2012,0.0,2,0.0
220375,2013,0.0,1,0.0
220375,2014,0.0,1,0.0
220375,2015,0.0,1,0.0
220375,2016,0.0,2,0.0
220375,2017,0.0,3,0.0
220375,2018,0.0,2,0.0
220375,2019,0.0,1,0.0
220380,2012,0.0,3,0.0
220380,2013,0.0,4,0.0
220380,2014,0.0,1,0.0
220380,2015,0.0,1,0.0
220380,2016,0.0,2,0.0
220380,2017,0.0,1,0.0
220380,2018,0.0,1,0.0
220380,2019,0.0,1,0.0
220385,2014,0.0,1,0.0
220385,2016,0.0,1,0.0
220390,2012,0.0,5,0.0
220390,2013,0.0,10,0.0
220390,2014,0.0,13,0.0
220390,2015,1.0,16,0.0625
220390,2016,0.0,10,0.0
220390,2017,0.0,15,0.0
220390,2018,0.0,11,0.0
220390,2019,1.0,16,0.0625
220400,2012,0.0,1,0.0
220400,2013,0.0,2,0.0
220400,2016,0.0,1,0.0
220400,2017,0.0,1,0.0
220400,2018,0.0,2,0.0
220410,2015,0.0,2,0.0
220410,2016,0.0,1,0.0
220410,2018,0.0,1,0.0
220410,2019,0.0,1,0.0
220415,2012,0.0,1,0.0
220415,2013,0.0,1,0.0
220415,2015,0.0,1,0.0
220415,2018,0.0,2,0.0
220415,2019,0.0,1,0.0
220420,2012,0.0,1,0.0
220420,2013,0.0,3,0.0
220420,2014,0.0,2,0.0
220420,2015,0.0,2,0.0
220420,2016,0.0,1,0.0
220420,2017,0.0,1,0.0
220420,2018,0.0,2,0.0
220420,2019,0.0,2,0.0
220430,2012,0.0,3,0.0
220430,2013,0.0,2,0.0
220430,2014,0.0,2,0.0
220430,2015,0.0,3,0.0
220430,2016,0.0,3,0.0
220430,2017,0.0,2,0.0
220430,2018,0.0,7,0.0
220430,2019,0.0,2,0.0
220435,2013,0.0,3,0.0
220435,2015,0.0,1,0.0
220435,2016,0.0,2,0.0
220435,2017,0.0,2,0.0
220435,2018,0.0,1,0.0
220440,2012,0.0,3,0.0
220440,2013,0.0,3,0.0
220440,2014,0.0,3,0.0
220440,2015,0.0,1,0.0
220440,2016,0.0,4,0.0
220440,2017,0.0,5,0.0
220440,2018,0.0,2,0.0
220440,2019,0.0,4,0.0
220450,2014,0.0,2,0.0
220450,2015,0.0,2,0.0
220450,2016,0.0,1,0.0
220450,2017,0.0,3,0.0
220450,2018,0.0,2,0.0
220450,2019,0.0,1,0.0
220455,2013,0.0,1,0.0
220455,2014,0.0,1,0.0
220455,2016,0.0,2,0.0
220455,2017,0.0,1,0.0
220455,2018,0.0,1,0.0
220460,2012,0.0,1,0.0
220460,2013,0.0,1,0.0
220460,2016,0.0,1,0.0
220465,2012,0.0,4,0.0
220465,2013,0.0,2,0.0
220465,2015,0.0,5,0.0
220465,2017,0.0,2,0.0
220465,2018,0.0,5,0.0
220470,2012,0.0,5,0.0
220470,2013,0.0,1,0.0
220470,2014,0.0,2,0.0
220470,2015,0.0,1,0.0
220470,2016,0.0,3,0.0
220470,2017,0.0,2,0.0
220470,2018,0.0,5,0.0
220470,2019,0.0,2,0.0
220480,2012,0.0,3,0.0
220480,2013,0.0,2,0.0
220480,2014,0.0,3,0.0
220480,2015,0.0,3,0.0
220480,2016,0.0,2,0.0
220480,2018,0.0,7,0.0
220480,2019,0.0,2,0.0
220490,2012,0.0,2,0.0
220490,2013,0.0,3,0.0
220490,2015,0.0,2,0.0
220490,2016,0.0,4,0.0
220490,2017,0.0,2,0.0
220490,2018,0.0,2,0.0
220490,2019,0.0,1,0.0
220500,2012,0.0,4,0.0
220500,2013,0.0,3,0.0
220500,2014,0.0,1,0.0
220500,2015,0.0,1,0.0
220500,2016,0.0,2,0.0
220500,2017,0.0,2,0.0
220500,2018,0.0,2,0.0
220500,2019,0.0,3,0.0
220510,2012,0.0,3,0.0
220510,2013,0.0,1,0.0
220510,2014,0.0,1,0.0
220510,2016,0.0,1,0.0
220510,2019,0.0,5,0.0
220515,2013,0.0,2,0.0
220515,2014,0.0,3,0.0
220515,2015,0.0,1,0.0
220515,2016,0.0,1,0.0
220515,2017,0.0,2,0.0
220520,2012,1.0,9,0.1111111111111111
220520,2013,0.0,8,0.0
220520,2014,0.0,4,0.0
220520,2015,0.0,2,0.0
220520,2016,0.0,6,0.0
220520,2017,0.0,3,0.0
220520,2018,0.0,5,0.0
220520,2019,0.0,4,0.0
220525,2013,0.0,1,0.0
220525,2014,0.0,1,0.0
220525,2017,0.0,1,0.0
